관리청명,적설취약구간명,시점 위도,시점 경도,종점 위도,종점 경도,도로분류명,도로취약유형명,총도로길이_km
충청북도 충주시,한국농어촌공사 주변로,36.9700615,127.9161136,36.9689003,127.9139399,군도,급경사,0.7
충청북도 충주시,군도7호선(살미),36.8897713,127.9482783,36.9063443,127.955323,군도,급경사,2.6
충청북도 충주시,군도4호선(살미),36.9002823,127.9220528,36.8896268,127.9475734,군도,급경사,4.5
서울특별시 강남구,언주로126길,37.513305,127.0358225,37.5132882,127.0362682,구도,급경사,0.13
충청북도 괴산군,군도13호선,36.655339,127.7594978,36.6527753,127.7676517,군도,고갯길,1
충청남도 서산시,농어촌도로,36.8281355,126.3281717,36.844662,126.3349538,농어촌도로,고갯길,2
충청남도 서산시,농어촌도로,36.9161802,126.4524716,36.9227134,126.4709308,농어촌도로,고갯길,2
충청남도 서산시,시도7,36.7639826,126.4942719,36.7621704,126.5067338,지방도,고갯길,1
충청남도 서산시,농어촌도로,36.7790402,126.3965549,36.7879559,126.4089624,농어촌도로,고갯길,1.5
충청북도 괴산군,군도23호선,36.7630277,128.0069529,36.7534821,128.0295844,군도,고갯길,3.8
충청남도 서산시,시도8,36.803755,126.5515909,36.8115493,126.5797155,지방도,고갯길,2.9
충청남도 서산시,도시계획도로,36.7728914,126.4408131,36.7883104,126.4347639,시도,고갯길,2
제주특별자치도 서귀포시,이면도로,33.2508354,126.4775827,33.2508354,126.4775827,지방도,기타,1
경상남도 함양군,"마을안길, 인도 등",35.6924959,127.7591989,35.6924959,127.7591989,군도,기타,0
충청남도 서산시,농어촌도로,36.6504676,126.5455876,36.6488883,126.5534271,농어촌도로,수변도로,1
충청남도 금산군,군도9호선(일흔이재로),36.1478645,127.5247318,36.1386174,127.5076822,군도,고갯길,4
충청남도 서산시,시도13,36.8686637,126.4280256,36.8835881,126.4144089,지방도,고갯길,2
제주특별자치도 서귀포시,이면도로,33.2636757,126.5109377,33.2636757,126.5109377,지방도,기타,1
전라북도 무주군,국도37호선,35.9293677,127.7523502,35.931379,127.7563939,위임국도,고갯길,1.3
전북특별자치도 도로관리사업소,지방도 706호,36.057923,126.8698667,36.0501657,126.8554154,지방도,고갯길,1
제주특별자치도 서귀포시,이면도로,33.2647385,126.4117492,33.2647385,126.4117492,지방도,기타,1
제주특별자치도 서귀포시,이면도로,33.2649123,126.5550057,33.2649123,126.5550057,지방도,기타,1
제주특별자치도 서귀포시,이면도로,33.2522873,126.5628544,33.2522873,126.5628544,지방도,기타,1
전라북도 무주군,농어촌도로,35.9944935,127.5683118,35.9901227,127.5616337,지방도,급경사,0.4
제주특별자치도 서귀포시,이면도로,33.2542867,126.5295318,33.2542867,126.5295318,지방도,기타,1
경상남도 함양군,농로,35.6466776,127.840078,35.6466776,127.840078,군도,기타,0
전라남도 목포시,유달로,34.7867038,126.3789123,34.7935003,126.3655968,시도,급경사,5
전라남도 함평군,남일길,35.068147,126.5119941,35.0711305,126.5061822,군도,급경사,0.6
경상북도 상주시,군도20호선,36.3823537,127.9250653,36.3809109,127.9231369,군도,고갯길,0.4
경상북도 상주시,군도20호선,36.3752829,127.9066381,36.3768194,127.9048531,군도,고갯길,0.2
제주특별자치도 서귀포시,이면도로,33.2673645,126.3869595,33.2673645,126.3869595,지방도,기타,1
서울특별시 송파구,동남로20길,37.4953442,127.1349878,37.4938652,127.1365944,구도,급경사,0.21
경상남도,지방도1004호,35.2115288,128.3103713,35.2203593,128.3156788,지방도,고갯길,1
경상북도 문경시,은성로,36.6641597,128.1220611,36.6486038,128.0796473,지방도,고갯길,5.8
경상북도 상주시,리도203호선,36.397667,127.9685993,36.3996408,127.9685482,농어촌도로,고갯길,0.2
경상북도 영주시,지방도935호선,37.013234,128.655853,37.038449,128.6698064,지방도,고갯길,5
경상북도 봉화군,지방도910,37.0805825,129.1114415,37.0825131,129.1322309,지방도,고갯길,2
제주특별자치도 서귀포시,이면도로,33.3532141,126.8134782,33.3532141,126.8134782,지방도,기타,1
경상북도 북부건설사업소,금천로,36.7783525,128.3185582,36.8546211,128.2831056,위임국도,고갯길,11
경상북도 문경시,강동로,36.6560006,128.2683488,36.6611737,128.2857543,지방도,고갯길,1.8
제주특별자치도 서귀포시,이면도로,33.2557469,126.5125875,33.2557469,126.5125875,지방도,기타,1
경상북도 고령군,군도5호선,35.8045964,128.3827614,35.8113133,128.3896388,군도,고갯길,1
경상남도 함양군,"마을안길, 인도 등",35.4745621,127.6531464,35.4745621,127.6531464,군도,기타,0
경상남도 함양군,농로,35.650929,127.8039142,35.650929,127.8039142,군도,기타,0
경상북도 봉화군,지방도933,36.8498322,128.9798475,36.8657882,128.9917091,지방도,고갯길,2
제주특별자치도 서귀포시,이면도로,33.2519733,126.563768,37.7374753,127.4231371,지방도,기타,1
서울특별시 송파구,거마로,37.4959467,127.1453172,37.4973285,127.1459822,구도,급경사,0.15
제주특별자치도 서귀포시,이면도로,33.2473023,126.5571924,33.2473023,126.5571924,지방도,기타,1
제주특별자치도 서귀포시,이면도로,33.3517502,126.8374265,33.3517502,126.8374265,지방도,기타,1
경상북도 봉화군,국지도88,37.0313426,128.8094164,37.0413716,128.7970197,지방도,고갯길,2
제주특별자치도 서귀포시,이면도로,33.2526905,126.5554393,33.2526905,126.5554393,지방도,기타,1
경상북도 문경시,팔영길,36.7639851,128.1333826,36.7903326,128.1310943,지방도,고갯길,3.7
경상남도 함양군,"마을안길, 인도 등",35.5622023,127.836874,35.5622023,127.836874,군도,기타,0
제주특별자치도 서귀포시,이면도로,33.2684748,126.5692777,33.2684748,126.5692777,지방도,기타,1
경상남도 진주시,남강댐지구,35.1590931,128.0316268,35.1621893,128.037894,시도,급경사,0.3
경상남도 진주시,진양호지구,35.20078,128.0249764,35.2031482,128.0196944,시도,기타,1
경상남도 진주시,말티고개,35.1932507,128.0915278,35.1982242,128.1103819,시도,기타,3
경상남도 진주시,국도2호,35.1701046,128.0969,35.1649268,128.1055741,일반국도,기타,2
국토교통부 부산지방국토관리청 진주국토관리사무소,국도3호선,35.2307663,128.0125311,35.2332392,128.0090839,일반국도,기타,0.5
국토교통부 부산지방국토관리청 진주국토관리사무소,국도3호,35.2173588,128.033455,35.2227592,128.0276921,일반국도,기타,1
국토교통부 부산지방국토관리청 진주국토관리사무소,국도2호,35.1418139,128.3425904,35.1353315,128.3534853,일반국도,기타,0.8
경상남도,지방도1007호,35.2054406,128.0731807,35.2137567,128.0661782,지방도,고갯길,1
경상남도,지방도1013호,35.2816,128.1746504,35.2826375,128.1768308,지방도,고갯길,0.7
경상남도 진주시,진양호 호반도로,35.2007869,128.0249327,35.2032055,128.0196503,시도,기타,1
경상남도 진주시,시도6호,35.1121001,128.1679086,35.1180227,128.1552073,시도,기타,1.5
경상남도 진주시,시도26호,35.1978092,128.1679801,35.1925376,128.2170183,시도,기타,6
경상남도 진주시,삼계로,35.1595055,128.0313089,35.1621691,128.0376173,시도,기타,0.3
경상남도 진주시,말티고개로,35.1932541,128.0915564,35.1982241,128.1103899,시도,기타,3
경상남도 진주시,국도33호,35.2965356,128.0794673,35.307206,128.0834438,일반국도,기타,0.4
경상남도 진주시,국도2호,35.1701059,128.0969605,35.1648705,128.1055139,일반국도,기타,2
경상남도 진주시,국도3호,35.2307909,128.012512,35.233256,128.0091427,일반국도,기타,1
경상남도 진주시,국도3호,35.2825649,127.9913054,35.2861262,127.9906877,일반국도,기타,0.4
경상남도 진주시,국도3호,35.2326518,128.0092063,35.2443933,127.9946544,일반국도,기타,0.5
경상남도 진주시,국도2호,35.1418645,128.3425578,35.1353738,128.3535455,일반국도,기타,0.8
경상남도,국지도77호선,34.906736,128.334822,34.905692,128.323842,위임국도,기타,1.25
경상남도,지방도1021호선,34.868247,128.4058635,34.872173,128.394309,지방도,기타,1.5
국토교통부 부산지방국토관리청 진주국토관리사무소,국도14호선,34.545239,128.213186,34.553519,128.213523,일반국도,기타,1.5
국토교통부 부산지방국토관리청 진주국토관리사무소,국지77호선,34.55783,128.25996,34.55334,128.253593,일반국도,고갯길,1.2
경상남도,지방도1021호선,34.824263,128.3445664,34.8331899,128.3435807,지방도,기타,2.1
경상남도 통영시,국지도67호선,34.82747,128.40567,34.827283,128.415539,위임국도,기타,1
경상남도 통영시,중로1-2호선,34.85213,128.431455,34.854418,128.435665,시도,기타,0.5
경상남도 통영시,면도101호선(용남면),34.52161,128.25293,34.52851,128.264145,농어촌도로,기타,2
경상남도 도로관리사업소,1002호선,35.0667096,127.9761103,35.0668162,127.9762792,지방도,고갯길,0.7
제주특별자치도 서귀포시,이면도로,33.2780929,126.5888468,33.2780929,126.5888468,지방도,기타,1
경상남도 도로관리사업소,1002,35.0681327,127.996216,35.0695332,127.9995847,지방도,고갯길,0.8
경상남도 도로관리사업소,1001호선,35.0418577,128.1048714,35.04072,128.1065085,지방도,고갯길,0.4
경상남도 도로관리사업소,58호선,34.9564951,128.0343879,34.9568108,128.0343405,위임국도,고갯길,0.6
경상남도 도로관리사업소,58호선,34.9297657,128.1104261,34.9298159,128.11055,위임국도,고갯길,0.2
경상남도 도로관리사업소,1002호선,35.0914847,128.0402144,35.0931322,128.040411,지방도,고갯길,0.2
경상남도 도로관리사업소,30호선,35.090486,128.1253013,35.0901132,128.1265612,위임국도,고갯길,0.3
경상남도 도로관리사업소,58호선,35.0619225,127.9571754,35.0621673,127.9571759,위임국도,고갯길,0.2
경상남도 사천시,18호선,35.0959995,127.9879161,35.0946426,127.9887994,시도,고갯길,0.8
경상남도 사천시,3호선,35.1040219,128.0993651,35.1042125,128.0999237,시도,고갯길,0.2
제주특별자치도 서귀포시,이면도로,33.3070925,126.5687502,33.3070925,126.5687502,지방도,기타,1
서울특별시 양천구,목동중앙본로2길,37.5392409,126.8726608,37.5400863,126.8731882,구도,급경사,0.12
국토교통부 부산지방국토관리청 진영국토관리사무소 도로안전운영과,국도58호선,35.3979411,128.8217525,35.4420862,128.8082653,일반국도,급커브,7.5
경상남도 도로관리사업소 도로보수과,지방도 1080호선,35.4874258,128.7230993,35.4940842,128.6997389,지방도,고갯길,7.2
국토교통부 부산지방국토관리청 김해국토관리사무소,국도25호선,35.5591085,128.7612524,35.5625897,128.7639121,일반국도,교량,0.5
국토교통부 부산지방국토관리청 김해국토관리사무소,국도25호선,35.5170792,128.7744179,35.5240339,128.7795233,일반국도,고갯길,1
경상남도 밀양시,시도 10호선,35.5160001,128.8610836,35.5155592,128.8684323,시도,터널,1
경상남도 밀양시,시도13호선,35.4756712,128.8544486,35.4584682,128.8751575,시도,고갯길,3
경상남도 밀양시,시도22호선,35.411786,128.7697962,35.4018494,128.7488193,시도,고갯길,1
국토교통부 부산지방국토관리청 진영국토관리사무소 도로안전운영과,국도25호선,35.42394,128.7689277,35.406694,128.7625555,일반국도,고갯길,2
경상남도 도로관리사업소,지방도1018호선,34.7805945,128.6375026,34.7842497,128.6341647,지방도,고갯길,1.5
국토교통부 부산지방국토관리청 김해국토관리사무소,구국도,35.4512984,128.8017181,35.4656731,128.7864093,일반국도,고갯길,2.8
국토교통부 부산지방국토관리청 김해국토관리사무소,국도24호선,35.504461,128.7559379,35.5139931,128.7716946,일반국도,급커브,2.5
국토교통부 부산지방국토관리청 김해국토관리사무소,국도 24호선,35.529804,128.6909392,35.5362734,128.6631673,위임국도,고갯길,4.9
경상남도 밀양시,구.국도,35.6035185,128.9149251,35.6022178,128.9247376,농어촌도로,고갯길,1
국토교통부 부산지방국토관리청 김해국토관리사무소,국도24호선,35.5562706,128.6236965,35.5706072,128.5857109,위임국도,고갯길,6
경상남도 산청군,국도20호,35.27564,127.94794,35.27916,127.94138,일반국도,고갯길,0.5
경상남도 함양군,"마을안길, 인도 등",35.470675,127.6440102,35.470675,127.6440102,군도,기타,0
제주특별자치도 서귀포시,이면도로,33.2632773,126.6155579,33.2632773,126.6155579,지방도,기타,1
국토교통부 부산지방국토관리청,국도5호선,34.954866,128.655756,34.946107,128.654078,일반국도,기타,1
경상남도 거제시,국도14호선,34.9128221,128.5179164,34.9127983,128.5422521,일반국도,급경사,1
경상남도 거제시,도시계획도로(대로1-1),34.9119904,128.6796216,34.903652,128.6826876,시도,급경사,1
경상남도 의령군 안전건설국 건설과,군도13호선,35.3857501,128.2750456,35.4099118,128.2804316,군도,고갯길,4.3
서울특별시 강북구 건설교통국 도로관리과,삼양로,37.6145249,127.0236079,37.6144319,127.0223236,구도,급경사,0.35
경상남도 의령군 안전건설국 건설과,지방도 1041호선,35.4311645,128.3458528,35.3902927,128.3767054,지방도,고갯길,4.34
경상남도 의령군 안전건설국 건설과,군도4호선,35.3864706,128.1686772,35.3760541,128.1833708,군도,기타,2.6
서울특별시 강북구 건설교통국 도로관리과,오패산로,37.6261666,127.0306374,37.6258971,127.0296804,구도,급경사,0.11
제주특별자치도 제주시,마을안길,33.5083872,126.5649567,33.5083872,126.5649567,지방도,기타,1
제주특별자치도 제주시,마을안길,33.5248454,126.5624903,33.5248454,126.5624903,지방도,기타,1
경상남도 의령군 안전건설국 건설과,지방도 1041호선,35.3753791,128.398906,35.3694128,128.4070196,지방도,고갯길,1
경상남도 의령군 안전건설국 건설과,지방도 1011호선,35.357266,128.3506184,35.3617996,128.3443864,지방도,고갯길,1.8
경상남도 함안군,국도79호,35.1946505,128.4559315,35.1875647,128.4616814,위임국도,고갯길,2.5
경상남도 함안군,국도79호선,35.2756531,128.3265566,35.2788939,128.3161715,위임국도,고갯길,1
경상남도 거제시,시도5호선,34.8138797,128.6423975,34.8131791,128.6551233,시도,고갯길,1
서울특별시 송파구,동남로,37.4961017,127.1310327,37.4963902,127.130295,구도,급경사,0.18
경상남도 의령군 안전건설국,부림 106호선,35.4427977,128.3644065,35.4576494,128.3751107,농어촌도로,기타,2.9
